Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),BACK_SPACE:Zone Lights Total Heating Rate [W](Hourly),CORE_RETAIL:Zone Lights Total Heating Rate [W](Hourly),POINT_OF_SALE:Zone Lights Total Heating Rate [W](Hourly),FRONT_RETAIL:Zone Lights Total Heating Rate [W](Hourly),FRONT_ENTRY:Zone Lights Total Heating Rate [W](Hourly),BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),BACK_SPACE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),CORE_RETAIL:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),POINT_OF_SALE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),FRONT_RETAIL:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),FRONT_ENTRY:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),DISTRICT HEATING UTILITY:District Heating Water Rate [W](Hourly),DISTRICT HEATING UTILITY:District Heating Water Mass Flow Rate [kg/s](Hourly),BACK_SPACE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_RETAIL:Zone Thermal Comfort Fanger Model PPD [%](Hourly),POINT_OF_SALE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),FRONT_RETAIL:Zone Thermal Comfort Fanger Model PPD [%](Hourly),FRONT_ENTRY:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](Hourly),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](Hourly),HW CIRCULATING PUMP:Pump Electricity Rate [W](Hourly),HW SUPPLY INLET NODE:System Node Temperature [C](Hourly),HW SUPPLY INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),HW SUPPLY OUTLET NODE:System Node Temperature [C](Hourly),HW SUPPLY OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly) 
 10/02  19:00:00,10.0,8.89928977282645,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,22.000059741244854,22.008822104328214,22.866138863079346,22.000040988301137,22.00127884157264,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,9425.403150313417,0.31448627051792516,6.57416417840773,5.23563058984939,5.066531647437162,5.762754164831868,6.439804560163419,18441.991620689565,3144.0215381002763,80.53237495020029,22.083992672629012,0.31448627051792516,29.25,0.31448627051792516,139983759.31353417,7076571.42857143,69060464.58640862 
 10/02  20:00:00,10.0,8.89928977282645,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,22.00000689102937,21.999978687292884,22.530036528407546,22.000036853779545,22.000002227989068,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,8589.514583693033,0.2856452787085851,6.645197850120162,5.32402151159427,5.037593370339181,5.928588909326265,6.5098648044445895,18384.372214697945,4050.521162598867,73.14647048626007,22.056390767151452,0.2856452787085851,29.25,0.2856452787085851,139800938.8906249,7076571.42857143,69060464.58640862 
 10/02  21:00:00,10.0,8.89928977282645,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,21.167749298642182,21.929913661866795,22.13004613887203,21.17444965174378,20.960438840897282,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,8.692907299701476,5.564171606581219,5.4457053895823195,7.750135804085109,8.980691967138972,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,65103003.923883975,0.0,27624185.83456344 
 10/02  22:00:00,9.416666666666666,8.630611655782298,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.534688523986603,21.6363242273281,21.58650123165123,20.524239738046912,20.34050313954328,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,11.048147685475142,6.140791638010977,6.463273323756101,10.133474468345801,11.64352749567989,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,44322335.777727164,0.0,6906046.45864086 
 10/02  23:00:00,9.0,8.432503015611942,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.186969875543316,21.37161101632528,21.164850333749907,20.112802038275316,19.91196154290475,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,12.811046511236418,6.785054452219991,7.690689350950609,12.247087571725068,14.11523546902661,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,44384882.46390042,0.0,6906046.45864086 
 10/02  24:00:00,9.0,8.432503015611942,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.983841014537298,21.207389080243562,20.90679572437458,19.861421829045828,19.621421862640037,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,14.049972839114089,7.304239595365028,8.712018468421853,13.828297575367605,16.080261895613905,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,44322342.105547205,0.0,6906046.45864086 
 10/03  01:00:00,9.0,8.432503015611942,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.813065612096114,21.082556648041407,20.679900304973184,19.64428628015738,19.383429843226942,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,15.136863369956899,7.75119604940047,9.735100951403183,15.309219294471658,17.774947840616484,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,44384889.55642029,0.0,6906046.45864086 
 10/03  02:00:00,9.0,8.432503015611942,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.672840113688363,20.971255059704873,20.480906245111864,19.453542555925,19.17348676872988,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,16.097197271804557,8.196575250032781,10.73257008463239,16.675088469670243,19.377228270006107,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,44384892.42506772,0.0,6906046.45864086 
 10/03  03:00:00,9.0,8.144475788989451,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.494601910736396,20.859743609330874,20.24086242751221,19.228766916477092,18.94127275301909,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,17.26204829558691,8.655420651859563,11.990011008023245,18.29419451009851,21.1953771718182,0.0,0.0,0.0,22.056048820845096,0.0,22.056048820845096,0.0,44322349.54934099,0.0,6906046.45864086 
 10/03  04:00:00,7.95,6.927660940412161,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.574778562369033,20.75354826393583,21.870848078319494,21.61699172682437,22.12085497567025,0.0,0.0,0.0,0.0,0.0,22.0,23.89,18.33,29.44,22.0,23.89,22.0,23.89,22.0,40.0,18303.69880623506,0.6765977609976869,9.680509124044583,9.161100246435701,7.665405967285679,9.561502596296771,8.753418209764101,0.0,0.0,173.3697970740268,24.17843859760283,0.6765977609976869,31.351250000000004,0.6765977609976869,45008990.42663202,0.0,6906046.45864086 
 10/03  05:00:00,7.666666666666667,6.931518788788799,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.999935070939006,21.222173169386334,22.000125200853944,21.999965285621855,22.000223812929292,0.0,0.0,0.0,0.0,0.0,22.000000000000004,23.890000000000004,20.165000000000003,27.80000000000001,22.000000000000004,23.890000000000004,22.000000000000004,23.890000000000004,22.000000000000004,40.00000000000001,21127.935775050853,0.6504889356857338,8.05221537952928,8.31921866576396,7.308133758586803,8.092953744370474,8.455543514261784,0.0,8042.676125122297,166.6454346148278,22.974811677543943,0.6504889356857338,31.641666666666676,0.6504889356857338,44922243.60172632,0.0,6906046.45864086 
 10/03  06:00:00,8.0,7.452646941329511,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,22.00004044221475,21.990922684407725,22.00001930786185,21.99994953213484,22.000050354497247,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,25.599999999999998,22.0,23.89,22.0,23.89,22.0,40.0,42427.41382749467,1.4209884891264357,7.989317404500021,6.618922786186817,7.414104607547955,8.119135359078408,8.33251174472398,21417.167819660983,25695.126605899204,364.06622214009576,23.85319091789195,1.4209884891264357,31.3,1.4209884891264357,52772061.10433516,7076571.42857143,6906046.45864086 
 10/03  07:00:00,8.0,7.452646941329511,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,22.000213208272868,22.000102388314335,21.99981710494114,21.999869754974778,22.00016136085881,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,36476.751814079376,0.9915343090579077,7.914822214230973,6.583541381994773,7.375056012011093,8.069617045856738,8.21819810086668,21431.367450879025,21385.008276043005,253.93368383308237,22.49863746279935,0.9915343090579077,31.3,0.9915343090579077,54901168.60683897,7076571.42857143,27624185.83456344 
 10/03  08:00:00,7.533333333333335,6.995341375550947,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,21.99981406027814,21.999942951724275,22.000102887821654,21.999953971490328,22.00054335144013,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,31966.97826438757,0.8004233203669858,7.723145706529803,6.409851752684541,6.890106905451212,7.539690207815816,7.8697504566844545,22137.39018357101,17196.013313379208,204.97555624445386,22.206232241395266,0.8004233203669858,31.778333333333336,0.8004233203669858,92078389.85225226,7076571.42857143,55248371.66912688 
 10/03  09:00:00,8.25,7.4147827228713465,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000018496408888,22.00003770050995,22.417354880690894,21.999939262159995,21.9992915964374,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,12613.344154605767,0.3329178751408504,7.351705626452713,5.922660419478592,5.505986807060933,6.270490971558066,6.555304764877209,21043.09868869827,5258.33275394174,85.25214860396001,22.071662402629432,0.3329178751408504,31.04375,0.3329178751408504,174753349.23297104,7076571.42857143,124308836.25553547 
 10/03  10:00:00,9.583333333333334,8.2483912467707,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999964327524708,22.00860776670954,23.855950486153677,22.28490162499392,22.000597314852453,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,5293.926235114607,0.16487795022881943,7.00012805563274,5.5418148146566155,6.183112057999739,5.228390461860205,5.384092664343953,19011.442206109677,837.2287727937395,42.22104027377307,22.056526615569,0.16487795022881943,29.677083333333332,0.16487795022881943,175871664.19406247,7076571.42857143,124308836.25553547 
 10/03  11:00:00,11.166666666666666,9.24392534389684,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000036421286143,22.491296876455735,25.4270678340107,23.59165863752972,22.000081249187797,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,2494.779064304001,0.09838721677397917,6.693704525288759,5.0925521470736825,12.263499656886559,6.302306327923804,5.023839588508075,17165.268790744874,0.0,25.194451122656947,22.055428493806204,0.09838721677397917,28.054166666666664,0.09838721677397917,177850744.8574331,7076571.42857143,124308836.25553547 
 10/03  12:00:00,12.583333333333334,9.806670673690482,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.9999799092669,23.146686297363644,26.77428149026812,24.901355796038285,21.136287817141262,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,9408.94033345511,0.8383729747654775,6.414235917654807,5.20892995077394,22.310813162112172,11.217423156750447,5.074243935160088,16056.739196445626,0.0,214.78224874736702,23.920152702145405,0.8383729747654775,26.602083333333336,0.8383729747654775,179229897.54158375,7076571.42857143,124308836.25553547 
 10/03  13:00:00,13.583333333333334,10.32876133927886,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.013638436279646,23.643711478253113,27.73187732941405,25.86506860005662,21.014461255453803,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,6975.335825712438,0.8093197931907717,6.168482628769944,5.8763218800341805,32.277644347464495,17.473036819298816,5.032717210057096,15301.334405931326,0.0,207.31895743993377,23.51552927601865,0.8093197931907717,25.577083333333334,0.8093197931907717,179092482.49875557,7076571.42857143,124308836.25553547 
 10/03  14:00:00,14.0,10.45268946394173,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.13728157840553,23.954653638898623,28.237759284546005,26.34271806719249,20.93980367508589,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,6630.954709995902,0.8067341048858762,5.864372535206925,6.614189177941867,38.85847191889275,21.69280170607351,5.029937559908184,15185.673488311828,0.0,206.64005355349687,23.183482728295516,0.8067341048858762,25.150000000000002,0.8067341048858762,177632048.9965884,7076571.42857143,124308836.25553547 
 10/03  15:00:00,14.0,10.523743021564377,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.288287641296474,24.21722955584865,28.434998491243874,26.49085466132232,20.925853159618782,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,6669.014327565857,0.8067341048858762,5.615321608182479,7.390061987742904,41.2367294959545,22.91774122649856,5.0671752673196595,15578.872347793835,0.0,206.6394924467946,23.172197651859666,0.8067341048858762,25.149999999999995,0.8067341048858762,176922191.69724822,7076571.42857143,124308836.25553547 
 10/03  16:00:00,14.0,10.7008830120431,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.372756678234662,24.280907035633934,28.254624773501888,26.231915964476347,20.867880931770287,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,6748.766875750039,0.8067341048858762,5.479158034593939,7.765770617718317,39.16295982911701,20.697887712501437,5.246773334120803,15760.617555313589,0.0,206.63831668841635,23.148550300844565,0.8067341048858762,25.150000000000002,0.8067341048858762,177091273.95861682,7076571.42857143,124308836.25553547 
 10/03  17:00:00,14.0,10.45268946394173,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.329363825420696,24.068023950937953,27.618207582669537,25.502167019482318,20.779521694374438,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,6880.360878319284,0.8067341048858762,5.531705154534111,7.272831416318669,31.795130340880103,15.145324936547626,5.891896933567826,15499.418756779443,0.0,206.6363766933623,23.109531719439094,0.8067341048858762,25.150000000000002,0.8067341048858762,177188191.03831312,7076571.42857143,124308836.25553547 
 10/03  18:00:00,12.25,9.812821862096584,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,22.073934856808705,23.555820328078628,26.517529433499536,24.331973738506644,22.0011886130647,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,1847.7593400686608,0.0960282964012187,5.983547304860788,6.055224028706959,21.143698199829803,8.860705124186309,5.241398165842909,17477.356279194377,0.0,24.593094615322382,22.55163067865443,0.0960282964012187,26.85178930085644,0.0960282964012187,144652608.0260916,7076571.42857143,69060464.58640862 
 10/03  19:00:00,9.25,8.287394519633668,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,21.999966898900382,22.6440575441412,25.12751254551596,23.125485284328892,21.9996515294411,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,4496.830314199299,0.13655924210499776,6.291161037589608,5.118382071226499,12.46689043475948,5.679484314499052,5.48323623338153,20725.760202917732,0.0,34.96991366900143,22.12387367182537,0.13655924210499776,30.01875,0.13655924210499776,139818572.4814234,7076571.42857143,69060464.58640862 
 10/03  20:00:00,7.416666666666667,6.881010609700333,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,22.000059333845527,22.05843431182377,24.220979215012957,22.357287742460002,21.999896492516772,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,3900.8969015878415,0.09418176224084164,6.502002358196937,5.099076261117301,8.125989934848576,5.040829968877458,5.80151084259123,22475.657655959618,821.0873297390361,24.117595160248005,22.065447787683222,0.09418176224084164,31.897916666666664,0.09418176224084164,139626743.2203229,7076571.42857143,69060464.58640862 
 10/03  21:00:00,6.416666666666667,5.900959952159405,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,21.229216131229766,22.211749411218932,23.679064170331802,22.15999593320539,21.613045195059865,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,8.502478773935595,5.169974514871768,6.122327878829753,5.250559741308211,6.757944642739207,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,65040467.839853026,0.0,27624185.83456344 
 10/03  22:00:00,5.416666666666667,4.920748797492362,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.574735848200337,22.020195552925003,23.06001310569062,21.70954274048907,21.078975904667846,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,10.988154764984934,5.45993947223413,5.167360678436523,6.0390701710688175,8.535365428150193,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,44384875.35060621,0.0,6906046.45864086 
 10/03  23:00:00,5.3500000000000005,4.855401759755758,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.22749044833793,21.76296639041944,22.569180056566037,21.281684689604052,20.635871474042077,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,12.854313766838759,5.918990865240289,5.044279283646873,7.198916427153101,10.531144844197348,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,44322339.70688315,0.0,6906046.45864086 
 10/03  24:00:00,4.083333333333333,3.6134564261836903,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.971864876707496,21.569625735409517,22.16303362887723,20.912314322388905,20.242659019199863,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,14.458064383479439,6.39387640526255,5.414582194662555,8.614423262361136,12.715638704634523,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,44384886.19304656,0.0,6906046.45864086 
 10/04  01:00:00,2.4166666666666665,2.2331649826902287,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.708057779853785,21.350872718654372,21.700587105605337,20.47896482919462,19.811514175249567,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,16.267398834832882,7.042991532314713,6.295524962135064,10.645086092429722,15.487958301811995,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,44322345.34579833,0.0,6906046.45864086 
 10/04  02:00:00,2.408333333333333,2.4083305310563294,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.474151474027597,21.157413260703155,21.322777930681834,20.122016498777256,19.453870860170483,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,18.052005458425675,7.7538874353074805,7.430901527672392,12.72491975183462,18.144085676889578,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,44384895.30154981,0.0,6906046.45864086 
 10/04  03:00:00,3.4583333333333335,3.1897798489967872,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.28542179377499,21.009449364898586,21.045090250847725,19.86013838496789,19.1880054957072,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,19.624781070787098,8.41099655967276,8.540615895397787,14.524872396481188,20.349246726079496,0.0,0.0,0.0,22.05982172765763,0.0,22.05982172765763,0.0,44384899.78598012,0.0,6906046.45864086 
 10/04  04:00:00,3.4166666666666665,2.9597448402392055,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.70619127130342,20.896397388172392,21.97353217156666,21.8775589851998,22.101645276371713,0.0,0.0,0.0,0.0,0.0,22.0,23.89,18.33,29.44,22.0,23.89,22.0,23.89,22.0,40.0,18607.991658719842,0.4129753698565373,9.998535241330764,8.955862288216386,6.876817819777678,8.30048912261649,9.106573342721893,0.0,0.0,105.83291851432541,24.44243442307773,0.4129753698565373,35.99791666666667,0.4129753698565373,44703320.41477531,0.0,6906046.45864086 
